"NEGERI","year","week","No_of_dengue_case"
"KELANTAN",2010," 26",NA
"SARAWAK",2010," 26","1"
"SABAH",2010," 26",NA
"LABUAN",2010," 26",NA
"MALAYSIA",2010," 26","3"
"PERLIS",2011," 26",NA
"KEDAH",2011," 26",NA
"PULAU PINANG",2011," 26",NA
"PERAK",2011," 26",NA
"SELANGOR",2011," 26",NA
"WPKL/PUTRAJAYA",2011," 26",NA
"N.SEMBILAN",2011," 26",NA
"MELAKA",2011," 26",NA
"JOHOR",2011," 26",NA
"PAHANG",2011," 26",NA
"TERENGGANU",2011," 26",NA
"KELANTAN",2011," 26",NA
"SARAWAK",2011," 26",NA
"SABAH",2011," 26",NA
"LABUAN",2011," 26",NA
"MALAYSIA",2011," 26","NO MORTALITY"
"PERLIS",2012," 26",NA
"KEDAH",2012," 26","2"
"PULAU PINANG",2012," 26",NA
"PERAK",2012," 26",NA
"SELANGOR",2012," 26",NA
"WPKL/PUTRAJAYA",2012," 26",NA
"N.SEMBILAN",2012," 26",NA
"MELAKA",2012," 26",NA
"JOHOR",2012," 26",NA
"PAHANG",2012," 26",NA
"TERENGGANU",2012," 26",NA
"KELANTAN",2012," 26",NA
"SARAWAK",2012," 26",NA
"SABAH",2012," 26",NA
"LABUAN",2012," 26",NA
"MALAYSIA",2012," 26","2"
"PERLIS",2013," 26","1"
"KEDAH",2013," 26",NA
"PULAU PINANG",2013," 26","1"
"PERAK",2013," 26",NA
"SELANGOR",2013," 26",NA
"WPKL/PUTRAJAYA",2013," 26",NA
"N.SEMBILAN",2013," 26",NA
"MELAKA",2013," 26",NA
"JOHOR",2013," 26",NA
"PAHANG",2013," 26",NA
"TERENGGANU",2013," 26",NA
"KELANTAN",2013," 26",NA
"SARAWAK",2013," 26",NA
"SABAH",2013," 26",NA
"LABUAN",2013," 26",NA
"MALAYSIA",2013," 26","2"
"PERLIS",2014," 26",NA
"KEDAH",2014," 26",NA
"PULAU PINANG",2014," 26",NA
"PERAK",2014," 26",NA
"SELANGOR",2014," 26","2"
"WPKL/PUTRAJAYA",2014," 26","1"
"N.SEMBILAN",2014," 26",NA
"MELAKA",2014," 26",NA
"JOHOR",2014," 26",NA
"PAHANG",2014," 26",NA
"TERENGGANU",2014," 26",NA
"KELANTAN",2014," 26",NA
"SARAWAK",2014," 26",NA
"SABAH",2014," 26",NA
"LABUAN",2014," 26",NA
"MALAYSIA",2014," 26","3"
"PERLIS",2015," 26",NA
"KEDAH",2015," 26",NA
"PULAU PINANG",2015," 26",NA
"PERAK",2015," 26",NA
"SELANGOR",2015," 26",NA
"WPKL/PUTRAJAYA",2015," 26",NA
"N.SEMBILAN",2015," 26",NA
"MELAKA",2015," 26",NA
"JOHOR",2015," 26",NA
"PAHANG",2015," 26",NA
"TERENGGANU",2015," 26",NA
"KELANTAN",2015," 26",NA
"SARAWAK",2015," 26",NA
"SABAH",2015," 26",NA
"LABUAN",2015," 26",NA
"MALAYSIA",2015," 26","0"
"PERLIS",2010," 27",NA
"KEDAH",2010," 27",NA
"PULAU PINANG",2010," 27",NA
"PERAK",2010," 27",NA
"SELANGOR",2010," 27",NA
"WPKL/PUTRAJAYA",2010," 27",NA
"N.SEMBILAN",2010," 27",NA
"MELAKA",2010," 27",NA
"JOHOR",2010," 27",NA
"PAHANG",2010," 27",NA
"TERENGGANU",2010," 27",NA
"KELANTAN",2010," 27",NA
"SARAWAK",2010," 27",NA
"SABAH",2010," 27",NA
"LABUAN",2010," 27",NA
"MALAYSIA",2010," 27","NO MORTALITY"
"PERLIS",2011," 27",NA
"KEDAH",2011," 27",NA
"PULAU PINANG",2011," 27",NA
"PERAK",2011," 27",NA
"SELANGOR",2011," 27","1"
"WPKL/PUTRAJAYA",2011," 27",NA
"N.SEMBILAN",2011," 27",NA
"MELAKA",2011," 27",NA
"JOHOR",2011," 27",NA
"PAHANG",2011," 27",NA
"TERENGGANU",2011," 27",NA
"KELANTAN",2011," 27",NA
"SARAWAK",2011," 27",NA
"SABAH",2011," 27",NA
"LABUAN",2011," 27",NA
"MALAYSIA",2011," 27","1"
"PERLIS",2012," 27",NA
"KEDAH",2012," 27",NA
"PULAU PINANG",2012," 27",NA
"PERAK",2012," 27","1"
"SELANGOR",2012," 27",NA
"WPKL/PUTRAJAYA",2012," 27",NA
"N.SEMBILAN",2012," 27",NA
"MELAKA",2012," 27",NA
"JOHOR",2012," 27",NA
"PAHANG",2012," 27",NA
"TERENGGANU",2012," 27",NA
"KELANTAN",2012," 27",NA
"SARAWAK",2012," 27",NA
"SABAH",2012," 27",NA
"LABUAN",2012," 27",NA
"MALAYSIA",2012," 27","1"
"PERLIS",2013," 27",NA
"KEDAH",2013," 27",NA
"PULAU PINANG",2013," 27",NA
"PERAK",2013," 27",NA
"SELANGOR",2013," 27",NA
"WPKL/PUTRAJAYA",2013," 27",NA
"N.SEMBILAN",2013," 27",NA
"MELAKA",2013," 27",NA
"JOHOR",2013," 27",NA
"PAHANG",2013," 27",NA
"TERENGGANU",2013," 27",NA
"KELANTAN",2013," 27",NA
"SARAWAK",2013," 27",NA
"SABAH",2013," 27",NA
"LABUAN",2013," 27",NA
"MALAYSIA",2013," 27","0"
"PERLIS",2014," 27",NA
"KEDAH",2014," 27",NA
"PULAU PINANG",2014," 27",NA
"PERAK",2014," 27",NA
"SELANGOR",2014," 27",NA
"WPKL/PUTRAJAYA",2014," 27",NA
"N.SEMBILAN",2014," 27",NA
"MELAKA",2014," 27",NA
"JOHOR",2014," 27",NA
"PAHANG",2014," 27",NA
"TERENGGANU",2014," 27",NA
"KELANTAN",2014," 27",NA
"SARAWAK",2014," 27",NA
"SABAH",2014," 27",NA
"LABUAN",2014," 27",NA
"MALAYSIA",2014," 27","MISSING"
"PERLIS",2015," 27",NA
"KEDAH",2015," 27",NA
"PULAU PINANG",2015," 27",NA
"PERAK",2015," 27",NA
"SELANGOR",2015," 27",NA
"WPKL/PUTRAJAYA",2015," 27",NA
"N.SEMBILAN",2015," 27",NA
"MELAKA",2015," 27",NA
"JOHOR",2015," 27",NA
"PAHANG",2015," 27",NA
"TERENGGANU",2015," 27",NA
"KELANTAN",2015," 27",NA
"SARAWAK",2015," 27",NA
"SABAH",2015," 27",NA
"LABUAN",2015," 27",NA
"MALAYSIA",2015," 27","0"
"PERLIS",2010," 28",NA
"KEDAH",2010," 28",NA
"PULAU PINANG",2010," 28",NA
"PERAK",2010," 28",NA
"SELANGOR",2010," 28","2"
"WPKL/PUTRAJAYA",2010," 28",NA
"N.SEMBILAN",2010," 28",NA
"MELAKA",2010," 28","1"
"JOHOR",2010," 28",NA
"PAHANG",2010," 28",NA
"TERENGGANU",2010," 28",NA
"KELANTAN",2010," 28",NA
"SARAWAK",2010," 28",NA
"SABAH",2010," 28",NA
"LABUAN",2010," 28",NA
"MALAYSIA",2010," 28","3"
"PERLIS",2011," 28",NA
"KEDAH",2011," 28",NA
"PULAU PINANG",2011," 28",NA
"PERAK",2011," 28",NA
"SELANGOR",2011," 28",NA
"WPKL/PUTRAJAYA",2011," 28",NA
"N.SEMBILAN",2011," 28",NA
"MELAKA",2011," 28",NA
"JOHOR",2011," 28",NA
"PAHANG",2011," 28",NA
"TERENGGANU",2011," 28",NA
"KELANTAN",2011," 28",NA
"SARAWAK",2011," 28",NA
"SABAH",2011," 28",NA
"LABUAN",2011," 28",NA
"MALAYSIA",2011," 28","NO MORTALITY"
"PERLIS",2012," 28",NA
"KEDAH",2012," 28",NA
"PULAU PINANG",2012," 28",NA
"PERAK",2012," 28",NA
"SELANGOR",2012," 28",NA
"WPKL/PUTRAJAYA",2012," 28",NA
"N.SEMBILAN",2012," 28",NA
"MELAKA",2012," 28",NA
"JOHOR",2012," 28",NA
"PAHANG",2012," 28",NA
"TERENGGANU",2012," 28",NA
"KELANTAN",2012," 28",NA
"SARAWAK",2012," 28",NA
"SABAH",2012," 28",NA
"LABUAN",2012," 28",NA
"MALAYSIA",2012," 28","0"
"PERLIS",2013," 28",NA
"KEDAH",2013," 28",NA
"PULAU PINANG",2013," 28",NA
"PERAK",2013," 28",NA
"SELANGOR",2013," 28",NA
"WPKL/PUTRAJAYA",2013," 28",NA
"N.SEMBILAN",2013," 28",NA
"MELAKA",2013," 28",NA
"JOHOR",2013," 28",NA
"PAHANG",2013," 28",NA
"TERENGGANU",2013," 28",NA
"KELANTAN",2013," 28",NA
"SARAWAK",2013," 28",NA
"SABAH",2013," 28",NA
"LABUAN",2013," 28",NA
"MALAYSIA",2013," 28","0"
"PERLIS",2014," 28",NA
"KEDAH",2014," 28",NA
"PULAU PINANG",2014," 28",NA
"PERAK",2014," 28",NA
"SELANGOR",2014," 28",NA
"WPKL/PUTRAJAYA",2014," 28",NA
"N.SEMBILAN",2014," 28",NA
"MELAKA",2014," 28",NA
"JOHOR",2014," 28",NA
"PAHANG",2014," 28",NA
"TERENGGANU",2014," 28",NA
"KELANTAN",2014," 28",NA
"SARAWAK",2014," 28",NA
"SABAH",2014," 28",NA
"LABUAN",2014," 28",NA
"MALAYSIA",2014," 28","MISSING"
"PERLIS",2015," 28",NA
"KEDAH",2015," 28",NA
"PULAU PINANG",2015," 28",NA
"PERAK",2015," 28",NA
"SELANGOR",2015," 28",NA
"WPKL/PUTRAJAYA",2015," 28",NA
"N.SEMBILAN",2015," 28",NA
"MELAKA",2015," 28",NA
"JOHOR",2015," 28",NA
"PAHANG",2015," 28",NA
"TERENGGANU",2015," 28",NA
"KELANTAN",2015," 28",NA
"SARAWAK",2015," 28",NA
"SABAH",2015," 28",NA
"LABUAN",2015," 28",NA
"MALAYSIA",2015," 28","0"
"PERLIS",2010," 29",NA
"KEDAH",2010," 29",NA
"PULAU PINANG",2010," 29",NA
"PERAK",2010," 29","1"
"SELANGOR",2010," 29","1"
"WPKL/PUTRAJAYA",2010," 29",NA
"N.SEMBILAN",2010," 29","1"
"MELAKA",2010," 29","1"
"JOHOR",2010," 29",NA
"PAHANG",2010," 29",NA
"TERENGGANU",2010," 29",NA
"KELANTAN",2010," 29","2"
"SARAWAK",2010," 29","1"
"SABAH",2010," 29",NA
"LABUAN",2010," 29",NA
"MALAYSIA",2010," 29","7"
"PERLIS",2011," 29",NA
"KEDAH",2011," 29",NA
"PULAU PINANG",2011," 29",NA
"PERAK",2011," 29",NA
"SELANGOR",2011," 29",NA
"WPKL/PUTRAJAYA",2011," 29",NA
"N.SEMBILAN",2011," 29",NA
"MELAKA",2011," 29",NA
"JOHOR",2011," 29",NA
"PAHANG",2011," 29",NA
"TERENGGANU",2011," 29",NA
"KELANTAN",2011," 29",NA
"SARAWAK",2011," 29",NA
"SABAH",2011," 29",NA
"LABUAN",2011," 29",NA
"MALAYSIA",2011," 29","NO MORTALITY"
"PERLIS",2012," 29",NA
"KEDAH",2012," 29",NA
"PULAU PINANG",2012," 29",NA
"PERAK",2012," 29",NA
"SELANGOR",2012," 29",NA
"WPKL/PUTRAJAYA",2012," 29",NA
"N.SEMBILAN",2012," 29",NA
"MELAKA",2012," 29",NA
"JOHOR",2012," 29",NA
"PAHANG",2012," 29",NA
"TERENGGANU",2012," 29",NA
"KELANTAN",2012," 29",NA
"SARAWAK",2012," 29",NA
"SABAH",2012," 29",NA
"LABUAN",2012," 29",NA
"MALAYSIA",2012," 29","0"
"PERLIS",2013," 29",NA
"KEDAH",2013," 29",NA
"PULAU PINANG",2013," 29",NA
"PERAK",2013," 29",NA
"SELANGOR",2013," 29",NA
"WPKL/PUTRAJAYA",2013," 29",NA
"N.SEMBILAN",2013," 29",NA
"MELAKA",2013," 29",NA
"JOHOR",2013," 29",NA
"PAHANG",2013," 29",NA
"TERENGGANU",2013," 29",NA
"KELANTAN",2013," 29","1"
"SARAWAK",2013," 29",NA
"SABAH",2013," 29",NA
"LABUAN",2013," 29",NA
"MALAYSIA",2013," 29","1"
"PERLIS",2014," 29",NA
"KEDAH",2014," 29","1"
"PULAU PINANG",2014," 29",NA
"PERAK",2014," 29",NA
"SELANGOR",2014," 29","1"
"WPKL/PUTRAJAYA",2014," 29","3"
"N.SEMBILAN",2014," 29",NA
"MELAKA",2014," 29",NA
"JOHOR",2014," 29",NA
"PAHANG",2014," 29","1"
"TERENGGANU",2014," 29",NA
"KELANTAN",2014," 29","1"
"SARAWAK",2014," 29",NA
"SABAH",2014," 29",NA
"LABUAN",2014," 29",NA
"MALAYSIA",2014," 29","7"
"PERLIS",2015," 29",NA
"KEDAH",2015," 29",NA
"PULAU PINANG",2015," 29",NA
"PERAK",2015," 29",NA
"SELANGOR",2015," 29",NA
"WPKL/PUTRAJAYA",2015," 29",NA
"N.SEMBILAN",2015," 29",NA
"MELAKA",2015," 29",NA
"JOHOR",2015," 29",NA
"PAHANG",2015," 29",NA
"TERENGGANU",2015," 29",NA
"KELANTAN",2015," 29",NA
"SARAWAK",2015," 29",NA
"SABAH",2015," 29",NA
"LABUAN",2015," 29",NA
"MALAYSIA",2015," 29","0"
"PERLIS",2010," 30",NA
"KEDAH",2010," 30",NA
"PULAU PINANG",2010," 30",NA
"PERAK",2010," 30",NA
"SELANGOR",2010," 30",NA
"WPKL/PUTRAJAYA",2010," 30",NA
"N.SEMBILAN",2010," 30",NA
"MELAKA",2010," 30",NA
"JOHOR",2010," 30",NA
"PAHANG",2010," 30",NA
"TERENGGANU",2010," 30",NA
"KELANTAN",2010," 30","1"
"SARAWAK",2010," 30",NA
"SABAH",2010," 30",NA
"LABUAN",2010," 30",NA
"MALAYSIA",2010," 30","1"
"PERLIS",2011," 30",NA
"KEDAH",2011," 30",NA
"PULAU PINANG",2011," 30",NA
"PERAK",2011," 30",NA
"SELANGOR",2011," 30",NA
"WPKL/PUTRAJAYA",2011," 30",NA
"N.SEMBILAN",2011," 30",NA
"MELAKA",2011," 30",NA
"JOHOR",2011," 30",NA
"PAHANG",2011," 30",NA
"TERENGGANU",2011," 30",NA
"KELANTAN",2011," 30",NA
"SARAWAK",2011," 30",NA
"SABAH",2011," 30",NA
"LABUAN",2011," 30",NA
"MALAYSIA",2011," 30","NO MORTALITY"
"PERLIS",2012," 30",NA
"KEDAH",2012," 30",NA
"PULAU PINANG",2012," 30",NA
"PERAK",2012," 30","1"
"SELANGOR",2012," 30",NA
"WPKL/PUTRAJAYA",2012," 30",NA
"N.SEMBILAN",2012," 30",NA
"MELAKA",2012," 30",NA
"JOHOR",2012," 30",NA
"PAHANG",2012," 30",NA
"TERENGGANU",2012," 30",NA
"KELANTAN",2012," 30",NA
"SARAWAK",2012," 30",NA
"SABAH",2012," 30",NA
"LABUAN",2012," 30",NA
"MALAYSIA",2012," 30","1"
"PERLIS",2013," 30",NA
"KEDAH",2013," 30",NA
"PULAU PINANG",2013," 30",NA
"PERAK",2013," 30",NA
"SELANGOR",2013," 30",NA
"WPKL/PUTRAJAYA",2013," 30",NA
"N.SEMBILAN",2013," 30",NA
"MELAKA",2013," 30",NA
"JOHOR",2013," 30",NA
"PAHANG",2013," 30",NA
"TERENGGANU",2013," 30",NA
"KELANTAN",2013," 30",NA
"SARAWAK",2013," 30",NA
"SABAH",2013," 30",NA
"LABUAN",2013," 30",NA
"MALAYSIA",2013," 30","0"
"PERLIS",2014," 30",NA
"KEDAH",2014," 30",NA
"PULAU PINANG",2014," 30",NA
"PERAK",2014," 30",NA
"SELANGOR",2014," 30",NA
"WPKL/PUTRAJAYA",2014," 30",NA
"N.SEMBILAN",2014," 30",NA
"MELAKA",2014," 30",NA
"JOHOR",2014," 30",NA
"PAHANG",2014," 30",NA
"TERENGGANU",2014," 30",NA
"KELANTAN",2014," 30",NA
"SARAWAK",2014," 30",NA
"SABAH",2014," 30",NA
"LABUAN",2014," 30",NA
"MALAYSIA",2014," 30","MISSING"
"PERLIS",2015," 30",NA
"KEDAH",2015," 30",NA
"PULAU PINANG",2015," 30",NA
"PERAK",2015," 30",NA
"SELANGOR",2015," 30",NA
"WPKL/PUTRAJAYA",2015," 30",NA
"N.SEMBILAN",2015," 30",NA
"MELAKA",2015," 30",NA
"JOHOR",2015," 30",NA
"PAHANG",2015," 30",NA
"TERENGGANU",2015," 30",NA
"KELANTAN",2015," 30",NA
"SARAWAK",2015," 30",NA
"SABAH",2015," 30",NA
"LABUAN",2015," 30",NA
"MALAYSIA",2015," 30","0"
"PERLIS",2010," 31",NA
"KEDAH",2010," 31",NA
"PULAU PINANG",2010," 31",NA
"PERAK",2010," 31",NA
"SELANGOR",2010," 31",NA
"WPKL/PUTRAJAYA",2010," 31",NA
"N.SEMBILAN",2010," 31",NA
"MELAKA",2010," 31","2"
"JOHOR",2010," 31",NA
"PAHANG",2010," 31",NA
"TERENGGANU",2010," 31",NA
"KELANTAN",2010," 31",NA
"SARAWAK",2010," 31",NA
"SABAH",2010," 31",NA
"LABUAN",2010," 31",NA
"MALAYSIA",2010," 31","2"
"PERLIS",2011," 31",NA
"KEDAH",2011," 31",NA
"PULAU PINANG",2011," 31",NA
"PERAK",2011," 31",NA
"SELANGOR",2011," 31",NA
"WPKL/PUTRAJAYA",2011," 31",NA
"N.SEMBILAN",2011," 31","1"
"MELAKA",2011," 31",NA
"JOHOR",2011," 31",NA
"PAHANG",2011," 31",NA
"TERENGGANU",2011," 31",NA
"KELANTAN",2011," 31",NA
"SARAWAK",2011," 31",NA
"SABAH",2011," 31","1"
"LABUAN",2011," 31",NA
"MALAYSIA",2011," 31","2"
"PERLIS",2012," 31",NA
"KEDAH",2012," 31",NA
"PULAU PINANG",2012," 31",NA
"PERAK",2012," 31",NA
"SELANGOR",2012," 31",NA
"WPKL/PUTRAJAYA",2012," 31",NA
"N.SEMBILAN",2012," 31",NA
"MELAKA",2012," 31",NA
"JOHOR",2012," 31",NA
"PAHANG",2012," 31",NA
"TERENGGANU",2012," 31",NA
"KELANTAN",2012," 31",NA
"SARAWAK",2012," 31",NA
"SABAH",2012," 31",NA
"LABUAN",2012," 31",NA
"MALAYSIA",2012," 31","0"
"PERLIS",2013," 31",NA
"KEDAH",2013," 31",NA
"PULAU PINANG",2013," 31",NA
"PERAK",2013," 31",NA
"SELANGOR",2013," 31",NA
"WPKL/PUTRAJAYA",2013," 31",NA
"N.SEMBILAN",2013," 31",NA
"MELAKA",2013," 31",NA
"JOHOR",2013," 31","1"
"PAHANG",2013," 31",NA
"TERENGGANU",2013," 31",NA
"KELANTAN",2013," 31",NA
"SARAWAK",2013," 31",NA
"SABAH",2013," 31",NA
"LABUAN",2013," 31",NA
"MALAYSIA",2013," 31","1"
"PERLIS",2014," 31",NA
"KEDAH",2014," 31",NA
"PULAU PINANG",2014," 31","1"
"PERAK",2014," 31",NA
"SELANGOR",2014," 31","3"
"WPKL/PUTRAJAYA",2014," 31","1"
"N.SEMBILAN",2014," 31",NA
"MELAKA",2014," 31",NA
"JOHOR",2014," 31","2"
"PAHANG",2014," 31",NA
"TERENGGANU",2014," 31",NA
"KELANTAN",2014," 31","2"
"SARAWAK",2014," 31",NA
"SABAH",2014," 31",NA
"LABUAN",2014," 31",NA
"MALAYSIA",2014," 31","9"
"PERLIS",2015," 31",NA
"KEDAH",2015," 31",NA
"PULAU PINANG",2015," 31",NA
"PERAK",2015," 31",NA
"SELANGOR",2015," 31",NA
"WPKL/PUTRAJAYA",2015," 31",NA
"N.SEMBILAN",2015," 31",NA
"MELAKA",2015," 31",NA
"JOHOR",2015," 31",NA
"PAHANG",2015," 31",NA
"TERENGGANU",2015," 31",NA
"KELANTAN",2015," 31",NA
"SARAWAK",2015," 31",NA
"SABAH",2015," 31",NA
"LABUAN",2015," 31",NA
"MALAYSIA",2015," 31","0"
"PERLIS",2010," 32",NA
"KEDAH",2010," 32",NA
"PULAU PINANG",2010," 32",NA
"PERAK",2010," 32",NA
"SELANGOR",2010," 32",NA
"WPKL/PUTRAJAYA",2010," 32","1"
"N.SEMBILAN",2010," 32",NA
"MELAKA",2010," 32",NA
"JOHOR",2010," 32",NA
"PAHANG",2010," 32",NA
"TERENGGANU",2010," 32",NA
"KELANTAN",2010," 32",NA
"SARAWAK",2010," 32",NA
"SABAH",2010," 32",NA
"LABUAN",2010," 32",NA
"MALAYSIA",2010," 32","1"
"PERLIS",2011," 32",NA
"KEDAH",2011," 32",NA
"PULAU PINANG",2011," 32",NA
"PERAK",2011," 32",NA
"SELANGOR",2011," 32",NA
"WPKL/PUTRAJAYA",2011," 32",NA
"N.SEMBILAN",2011," 32",NA
"MELAKA",2011," 32",NA
"JOHOR",2011," 32",NA
"PAHANG",2011," 32",NA
"TERENGGANU",2011," 32",NA
"KELANTAN",2011," 32",NA
"SARAWAK",2011," 32",NA
"SABAH",2011," 32",NA
"LABUAN",2011," 32",NA
"MALAYSIA",2011," 32","NO MORTALITY"
"PERLIS",2012," 32",NA
"KEDAH",2012," 32",NA
"PULAU PINANG",2012," 32",NA
"PERAK",2012," 32",NA
"SELANGOR",2012," 32",NA
"WPKL/PUTRAJAYA",2012," 32",NA
"N.SEMBILAN",2012," 32",NA
"MELAKA",2012," 32",NA
"JOHOR",2012," 32",NA
"PAHANG",2012," 32",NA
"TERENGGANU",2012," 32",NA
"KELANTAN",2012," 32",NA
"SARAWAK",2012," 32",NA
"SABAH",2012," 32",NA
"LABUAN",2012," 32",NA
"MALAYSIA",2012," 32","0"
"PERLIS",2013," 32",NA
"KEDAH",2013," 32",NA
"PULAU PINANG",2013," 32",NA
"PERAK",2013," 32",NA
"SELANGOR",2013," 32",NA
"WPKL/PUTRAJAYA",2013," 32",NA
"N.SEMBILAN",2013," 32",NA
"MELAKA",2013," 32",NA
"JOHOR",2013," 32","1"
"PAHANG",2013," 32",NA
"TERENGGANU",2013," 32",NA
"KELANTAN",2013," 32",NA
"SARAWAK",2013," 32",NA
"SABAH",2013," 32",NA
"LABUAN",2013," 32",NA
"MALAYSIA",2013," 32","1"
"PERLIS",2014," 32",NA
"KEDAH",2014," 32",NA
"PULAU PINANG",2014," 32",NA
"PERAK",2014," 32",NA
"SELANGOR",2014," 32","6"
"WPKL/PUTRAJAYA",2014," 32",NA
"N.SEMBILAN",2014," 32",NA
"MELAKA",2014," 32",NA
"JOHOR",2014," 32","2"
"PAHANG",2014," 32",NA
"TERENGGANU",2014," 32",NA
"KELANTAN",2014," 32","5"
"SARAWAK",2014," 32",NA
"SABAH",2014," 32",NA
"LABUAN",2014," 32",NA
"MALAYSIA",2014," 32","13"
"PERLIS",2015," 32",NA
"KEDAH",2015," 32",NA
"PULAU PINANG",2015," 32",NA
"PERAK",2015," 32",NA
"SELANGOR",2015," 32",NA
"WPKL/PUTRAJAYA",2015," 32",NA
"N.SEMBILAN",2015," 32",NA
"MELAKA",2015," 32",NA
"JOHOR",2015," 32",NA
"PAHANG",2015," 32",NA
"TERENGGANU",2015," 32",NA
"KELANTAN",2015," 32",NA
"SARAWAK",2015," 32",NA
"SABAH",2015," 32",NA
"LABUAN",2015," 32",NA
"MALAYSIA",2015," 32","0"
"PERLIS",2010," 33",NA
"KEDAH",2010," 33",NA
"PULAU PINANG",2010," 33","1"
"PERAK",2010," 33",NA
"SELANGOR",2010," 33","1"
"WPKL/PUTRAJAYA",2010," 33",NA
"N.SEMBILAN",2010," 33",NA
"MELAKA",2010," 33",NA
"JOHOR",2010," 33","1"
"PAHANG",2010," 33",NA
"TERENGGANU",2010," 33",NA
"KELANTAN",2010," 33","3"
"SARAWAK",2010," 33",NA
"SABAH",2010," 33",NA
"LABUAN",2010," 33",NA
"MALAYSIA",2010," 33","6"
"PERLIS",2011," 33",NA
"KEDAH",2011," 33",NA
"PULAU PINANG",2011," 33",NA
"PERAK",2011," 33",NA
"SELANGOR",2011," 33",NA
"WPKL/PUTRAJAYA",2011," 33",NA
"N.SEMBILAN",2011," 33",NA
"MELAKA",2011," 33",NA
"JOHOR",2011," 33",NA
"PAHANG",2011," 33",NA
"TERENGGANU",2011," 33",NA
"KELANTAN",2011," 33",NA
"SARAWAK",2011," 33",NA
"SABAH",2011," 33",NA
"LABUAN",2011," 33",NA
"MALAYSIA",2011," 33","NO MORTALITY"
"PERLIS",2012," 33",NA
"KEDAH",2012," 33",NA
"PULAU PINANG",2012," 33",NA
"PERAK",2012," 33",NA
"SELANGOR",2012," 33",NA
"WPKL/PUTRAJAYA",2012," 33",NA
"N.SEMBILAN",2012," 33",NA
"MELAKA",2012," 33",NA
"JOHOR",2012," 33",NA
"PAHANG",2012," 33",NA
"TERENGGANU",2012," 33",NA
"KELANTAN",2012," 33",NA
"SARAWAK",2012," 33",NA
"SABAH",2012," 33",NA
"LABUAN",2012," 33",NA
"MALAYSIA",2012," 33","0"
"PERLIS",2013," 33",NA
"KEDAH",2013," 33",NA
"PULAU PINANG",2013," 33",NA
"PERAK",2013," 33",NA
"SELANGOR",2013," 33","1"
"WPKL/PUTRAJAYA",2013," 33",NA
"N.SEMBILAN",2013," 33",NA
"MELAKA",2013," 33",NA
"JOHOR",2013," 33",NA
"PAHANG",2013," 33",NA
"TERENGGANU",2013," 33",NA
"KELANTAN",2013," 33",NA
"SARAWAK",2013," 33",NA
"SABAH",2013," 33",NA
"LABUAN",2013," 33",NA
"MALAYSIA",2013," 33","1"
"PERLIS",2014," 33",NA
"KEDAH",2014," 33",NA
"PULAU PINANG",2014," 33",NA
"PERAK",2014," 33",NA
"SELANGOR",2014," 33","1"
"WPKL/PUTRAJAYA",2014," 33","1"
"N.SEMBILAN",2014," 33",NA
"MELAKA",2014," 33",NA
"JOHOR",2014," 33",NA
"PAHANG",2014," 33",NA
"TERENGGANU",2014," 33",NA
"KELANTAN",2014," 33",NA
"SARAWAK",2014," 33",NA
"SABAH",2014," 33","1"
"LABUAN",2014," 33",NA
"MALAYSIA",2014," 33","3"
"PERLIS",2015," 33",NA
"KEDAH",2015," 33",NA
"PULAU PINANG",2015," 33",NA
"PERAK",2015," 33",NA
"SELANGOR",2015," 33",NA
"WPKL/PUTRAJAYA",2015," 33",NA
"N.SEMBILAN",2015," 33",NA
"MELAKA",2015," 33",NA
"JOHOR",2015," 33",NA
"PAHANG",2015," 33",NA
"TERENGGANU",2015," 33",NA
"KELANTAN",2015," 33",NA
"SARAWAK",2015," 33",NA
"SABAH",2015," 33",NA
"LABUAN",2015," 33",NA
"MALAYSIA",2015," 33","0"
"PERLIS",2010," 34",NA
"KEDAH",2010," 34",NA
"PULAU PINANG",2010," 34",NA
"PERAK",2010," 34",NA
"SELANGOR",2010," 34",NA
"WPKL/PUTRAJAYA",2010," 34",NA
"N.SEMBILAN",2010," 34",NA
"MELAKA",2010," 34","1"
"JOHOR",2010," 34",NA
"PAHANG",2010," 34",NA
"TERENGGANU",2010," 34",NA
"KELANTAN",2010," 34",NA
"SARAWAK",2010," 34","1"
"SABAH",2010," 34",NA
"LABUAN",2010," 34",NA
"MALAYSIA",2010," 34","2"
"PERLIS",2011," 34",NA
"KEDAH",2011," 34",NA
"PULAU PINANG",2011," 34",NA
"PERAK",2011," 34",NA
"SELANGOR",2011," 34",NA
"WPKL/PUTRAJAYA",2011," 34",NA
"N.SEMBILAN",2011," 34","1"
"MELAKA",2011," 34",NA
"JOHOR",2011," 34",NA
"PAHANG",2011," 34",NA
"TERENGGANU",2011," 34",NA
"KELANTAN",2011," 34",NA
"SARAWAK",2011," 34",NA
"SABAH",2011," 34",NA
"LABUAN",2011," 34",NA
"MALAYSIA",2011," 34","1"
"PERLIS",2012," 34",NA
"KEDAH",2012," 34",NA
"PULAU PINANG",2012," 34",NA
"PERAK",2012," 34",NA
"SELANGOR",2012," 34",NA
"WPKL/PUTRAJAYA",2012," 34",NA
"N.SEMBILAN",2012," 34",NA
"MELAKA",2012," 34",NA
"JOHOR",2012," 34",NA
"PAHANG",2012," 34",NA
"TERENGGANU",2012," 34",NA
"KELANTAN",2012," 34",NA
"SARAWAK",2012," 34",NA
"SABAH",2012," 34",NA
"LABUAN",2012," 34",NA
